Date,Demand,Socal Citygate,Outage,Wind,Solar,Sp LMP
1/22/2024,22454,3.33,12828,1768,-58,46.25
1/23/2024,21442,3.4,13108,1926,-58,47.76
1/23/2024,20789,3.4,13108,1953,-58,44.16
1/23/2024,20866,3.4,13108,1991,-58,43.35
1/23/2024,20590,3.4,13108,2044,-59,44.45
1/23/2024,20650,3.4,13108,2290,-59,46.93
1/23/2024,21293,3.4,13108,2109,-60,54.91
1/23/2024,23225,3.4,13108,1968,-52,58.71
1/23/2024,24715,3.4,13108,1919,898,52.18
1/23/2024,24497,3.4,13108,1984,4512,47.37
1/23/2024,23711,3.4,13108,2186,6520,43.72
1/23/2024,23565,3.4,13108,2205,7953,38.44
1/23/2024,23252,3.4,13108,2094,8915,31.83
1/23/2024,22497,3.4,13108,2133,8872,27.38
1/23/2024,22388,3.4,13108,2299,8388,26.38
1/23/2024,22662,3.4,13108,2263,7754,31.4
1/23/2024,23131,3.4,13108,2577,7232,47.37
1/23/2024,23998,3.4,13108,3017,2610,56.52
1/23/2024,25924,3.4,13108,3162,-19,61.15
1/23/2024,26554,3.4,13108,2920,-42,61.45
1/23/2024,26037,3.4,13108,2544,-38,61.94
1/23/2024,25302,3.4,13108,1680,-12,64.65
1/23/2024,24746,3.4,13108,1312,-23,68.66
1/23/2024,23617,3.4,13108,1222,-37,67.93
1/23/2024,22246,3.4,13108,1605,-51,58.92
1/24/2024,21865,3.35,12781,1769,-53,52.01
1/24/2024,21003,3.35,12781,1607,-53,48.5
1/24/2024,20944,3.35,12781,1950,-54,52.69
1/24/2024,20602,3.35,12781,1916,-54,53.79
1/24/2024,20669,3.35,12781,1331,-55,60.97
1/24/2024,21739,3.35,12781,1758,-57,69.3
1/24/2024,23631,3.35,12781,1770,-45,63.59
1/24/2024,25104,3.35,12781,1228,1175,58.13
1/24/2024,25720,3.35,12781,843,3456,53.93
1/24/2024,26095,3.35,12781,755,4599,64.56
1/24/2024,26279,3.35,12781,941,5349,55.48
1/24/2024,26147,3.35,12781,1212,5494,56.38
1/24/2024,26597,3.35,12781,1815,6391,57.98
1/24/2024,25880,3.35,12781,1980,6054,58.9
1/24/2024,25253,3.35,12781,1505,4430,62.89
1/24/2024,25140,3.35,12781,1416,2816,68.2
1/24/2024,25664,3.35,12781,1411,891,77.46
1/24/2024,26876,3.35,12781,1587,-35,79.46
1/24/2024,26957,3.35,12781,1701,-55,77.01
1/24/2024,26407,3.35,12781,1932,-53,67.05
1/24/2024,25818,3.35,12781,1982,-37,63.36
1/24/2024,25086,3.35,12781,2382,-32,58.7
1/24/2024,23798,3.35,12781,3087,-26,58.68
1/24/2024,22822,3.35,12781,3311,-39,45.67
1/25/2024,21765,3.42,12773,3436,-55,42.95
1/25/2024,21415,3.42,12773,3436,-55,42.7
1/25/2024,20933,3.42,12773,3339,-56,40.91
1/25/2024,21151,3.42,12773,3553,-56,40.15
1/25/2024,21121,3.42,12773,3685,-57,41.35
1/25/2024,22026,3.42,12773,3826,-57,44.7
1/25/2024,23877,3.42,12773,3573,-50,54.25
1/25/2024,25080,3.42,12773,3099,1138,50.19
1/25/2024,25311,3.42,12773,2829,5369,41.02
1/25/2024,24873,3.42,12773,2634,9080,40.62
1/25/2024,24612,3.42,12773,2752,11704,33.12
1/25/2024,23620,3.42,12773,3039,11882,24.41
1/25/2024,22449,3.42,12773,3022,11922,15.09
1/25/2024,22703,3.42,12773,3128,12333,6.49
1/25/2024,22568,3.42,12773,3197,12138,-3
1/25/2024,22211,3.42,12773,3014,10784,24.03
1/25/2024,23697,3.42,12773,3115,3892,46.1
1/25/2024,25748,3.42,12773,3125,105,60.03
1/25/2024,26142,3.42,12773,3032,8,59.06
1/25/2024,25807,3.42,12773,2880,-29,57.17
1/25/2024,25324,3.42,12773,2483,-29,55.84
1/25/2024,24775,3.42,12773,2245,-27,55.57
1/25/2024,23545,3.42,12773,2620,-30,53.45
1/25/2024,22266,3.42,12773,2595,-30,45.63
1/26/2024,21785,3.72,12787,2005,-30,44.45
1/26/2024,21139,3.72,12787,1734,-43,45.06
1/26/2024,20497,3.72,12787,1252,-50,44.19
1/26/2024,20335,3.72,12787,844,-50,44.51
1/26/2024,20611,3.72,12787,728,-50,50.76
1/26/2024,21676,3.72,12787,689,-51,54.48
1/26/2024,23835,3.72,12787,740,-34,56.21
1/26/2024,25177,3.72,12787,812,2280,51.57
1/26/2024,25328,3.72,12787,830,8953,39.59
1/26/2024,24980,3.72,12787,989,12160,31.66
1/26/2024,24716,3.72,12787,1153,13178,20.72
1/26/2024,23706,3.72,12787,1237,12768,13.85
1/26/2024,23147,3.72,12787,1249,12475,8.14
1/26/2024,23513,3.72,12787,1309,12122,-2.69
1/26/2024,23514,3.72,12787,1494,11096,0.99
1/26/2024,23128,3.72,12787,1562,8952,23.95
1/26/2024,23923,3.72,12787,1484,2899,52.99
1/26/2024,25598,3.72,12787,1377,5,60.4
1/26/2024,25829,3.72,12787,1292,-40,59.45
1/26/2024,25111,3.72,12787,1206,-2,53.01
1/26/2024,24368,3.72,12787,971,9,50.5
1/26/2024,23679,3.72,12787,890,-31,44.71
1/26/2024,22748,3.72,12787,894,-50,42.98
1/26/2024,21830,3.72,12787,940,-50,43.39
1/27/2024,21209,3.72,11969,953,-50,41.49
1/27/2024,20433,3.72,11969,1047,-50,39.65
1/27/2024,19948,3.72,11969,1086,-50,37.04
1/27/2024,19432,3.72,11969,1069,-51,36.79
1/27/2024,19360,3.72,11969,1097,-52,35.77
1/27/2024,19828,3.72,11969,1229,-52,35.48
1/27/2024,20662,3.72,11969,1182,-17,38.78
1/27/2024,21280,3.72,11969,1162,2558,32.98
1/27/2024,22240,3.72,11969,1155,9026,16.84
1/27/2024,21589,3.72,11969,1407,11583,3.86
1/27/2024,20872,3.72,11969,1519,11902,-17.96
1/27/2024,20343,3.72,11969,1501,11297,-31.67
1/27/2024,19946,3.72,11969,1106,10591,-37.22
1/27/2024,19221,3.72,11969,668,10016,-60.5
1/27/2024,19676,3.72,11969,785,9805,-31.63
1/27/2024,20724,3.72,11969,796,7960,5.59
1/27/2024,22284,3.72,11969,718,2702,38.61
1/27/2024,23988,3.72,11969,758,27,49.48
1/27/2024,24288,3.72,11969,685,-42,46.07
1/27/2024,23776,3.72,11969,725,-56,41.91
1/27/2024,23234,3.72,11969,808,-55,41.76
1/27/2024,22617,3.72,11969,889,-55,43.71
1/27/2024,21650,3.72,11969,950,-58,41.18
1/27/2024,20645,3.72,11969,1063,-59,39.75
1/28/2024,20203,3.72,12245,1070,-59,42.2
1/28/2024,19599,3.72,12245,1182,-59,41.93
1/28/2024,19049,3.72,12245,1323,-58,38.51
1/28/2024,18716,3.72,12245,1561,-59,40.05
1/28/2024,18614,3.72,12245,1601,-59,40.9
1/28/2024,18971,3.72,12245,1568,-59,39.83
1/28/2024,19737,3.72,12245,1558,-43,44.18
1/28/2024,20290,3.72,12245,1565,2006,40.2
1/28/2024,20984,3.72,12245,1477,8037,18.12
1/28/2024,21548,3.72,12245,1522,10727,-5.37
1/28/2024,21139,3.72,12245,1231,11168,-21.59
1/28/2024,19805,3.72,12245,869,11006,-32.16
1/28/2024,19217,3.72,12245,734,10679,-36.93
1/28/2024,19102,3.72,12245,619,10200,-38.11
1/28/2024,18759,3.72,12245,513,9528,-19.93
1/28/2024,19685,3.72,12245,658,8278,16.21
1/28/2024,21453,3.72,12245,541,3366,39.18
1/28/2024,23594,3.72,12245,638,182,49.91
1/28/2024,23946,3.72,12245,732,-57,48.37
1/28/2024,23720,3.72,12245,755,-54,43.46
1/28/2024,23172,3.72,12245,739,-53,41.18
1/28/2024,22545,3.72,12245,786,-52,41.09
1/28/2024,21485,3.72,12245,730,-55,39.41
1/28/2024,20411,3.72,12245,715,-56,38.97
1/29/2024,20080,3.22,12986,638,-56,38.93
1/29/2024,19648,3.22,12986,658,-56,39.61
1/29/2024,19106,3.22,12986,763,-56,38.68
1/29/2024,19145,3.22,12986,776,-56,40.05
1/29/2024,19514,3.22,12986,640,-57,42.35
1/29/2024,20877,3.22,12986,573,-58,43.9
1/29/2024,22850,3.22,12986,735,-26,45.33
1/29/2024,24241,3.22,12986,802,2554,42.78
1/29/2024,23830,3.22,12986,680,9896,28.38
1/29/2024,23189,3.22,12986,542,12996,14.92
1/29/2024,23005,3.22,12986,508,13653,15.36
1/29/2024,21908,3.22,12986,511,13652,15.1
1/29/2024,22020,3.22,12986,599,13714,13.56
1/29/2024,22554,3.22,12986,593,13892,16.28
1/29/2024,22641,3.22,12986,542,13485,16.95
1/29/2024,22366,3.22,12986,395,11486,33.92
1/29/2024,23738,3.22,12986,268,4120,46.28
1/29/2024,25662,3.22,12986,231,71,56.47
1/29/2024,25962,3.22,12986,243,-56,51.04
1/29/2024,25239,3.22,12986,272,-56,48.93
1/29/2024,24418,3.22,12986,268,-53,49.62
1/29/2024,23544,3.22,12986,203,-42,45.61
1/29/2024,22198,3.22,12986,165,-53,40.85
1/29/2024,21169,3.22,12986,209,-58,40.68
1/30/2024,20983,3.12,13210,225,-57,36.12
1/30/2024,20332,3.12,13210,285,-57,33.37
1/30/2024,19992,3.12,13210,262,-57,30.8
1/30/2024,20117,3.12,13210,311,-39,34.08
1/30/2024,19953,3.12,13210,342,-44,36.58
1/30/2024,21098,3.12,13210,295,-44,40.19
1/30/2024,23144,3.12,13210,308,-17,41.88
1/30/2024,24396,3.12,13210,237,2867,40.04
1/30/2024,24147,3.12,13210,177,10157,22.5
1/30/2024,23176,3.12,13210,181,13274,12.4
1/30/2024,21889,3.12,13210,234,13428,9.55
1/30/2024,21727,3.12,13210,264,13087,12.92
1/30/2024,21631,3.12,13210,259,13057,11.86
1/30/2024,21863,3.12,13210,293,12542,19.29
1/30/2024,22532,3.12,13210,250,11548,17.33
1/30/2024,23044,3.12,13210,214,9058,31.93
1/30/2024,23861,3.12,13210,237,3085,43.52
1/30/2024,25598,3.12,13210,267,84,52.07
1/30/2024,26007,3.12,13210,331,-10,50.31
1/30/2024,25459,3.12,13210,292,-16,42.44
1/30/2024,24729,3.12,13210,251,-22,40.7
1/30/2024,23901,3.12,13210,270,-21,40.96
1/30/2024,22676,3.12,13210,273,-23,36.61
1/30/2024,21661,3.12,13210,289,-33,36.78
1/31/2024,21068,2.8,12938,318,-51,39.5
1/31/2024,20593,2.8,12938,365,-48,40.23
1/31/2024,20104,2.8,12938,395,-53,39.09
1/31/2024,19994,2.8,12938,499,-53,39.56
1/31/2024,20362,2.8,12938,838,-53,39.68
1/31/2024,21286,2.8,12938,938,-54,42.3
1/31/2024,23020,2.8,12938,949,-25,43.35
1/31/2024,24434,2.8,12938,907,2133,41.81
1/31/2024,25182,2.8,12938,856,7460,35.2
1/31/2024,25053,2.8,12938,1060,8742,29.98
1/31/2024,24341,2.8,12938,1263,8298,31.33
1/31/2024,24293,2.8,12938,1277,8941,24.1
1/31/2024,23556,2.8,12938,1284,8403,26.35
1/31/2024,23694,2.8,12938,1594,6636,17.04
1/31/2024,23530,2.8,12938,1935,4815,35.79
1/31/2024,23910,2.8,12938,1936,2518,45.94
1/31/2024,25001,2.8,12938,1825,890,48.83
1/31/2024,26281,2.8,12938,2544,-48,53.89
1/31/2024,26615,2.8,12938,3085,-55,51.39
1/31/2024,26175,2.8,12938,3344,-54,47.47
1/31/2024,25323,2.8,12938,3711,-54,45.43
1/31/2024,24748,2.8,12938,2993,-52,41.17
1/31/2024,23880,2.8,12938,3264,-54,36.62
1/31/2024,22699,2.8,12938,2928,-54,35.36
2/1/2024,22125,2.87,13326,2678,-54,37.46
2/1/2024,21554,2.87,13326,2643,-55,37.24
2/1/2024,21233,2.87,13326,2724,-55,37.23
2/1/2024,20934,2.87,13326,2442,-55,36.65
2/1/2024,20997,2.87,13326,2302,-55,36.61
2/1/2024,21652,2.87,13326,2114,-56,43.11
2/1/2024,23669,2.87,13326,2078,-36,43.63
2/1/2024,25177,2.87,13326,1948,617,39.41
2/1/2024,25797,2.87,13326,1657,1740,41.18
2/1/2024,25934,2.87,13326,1523,3198,47.22
2/1/2024,25893,2.87,13326,1807,4639,44.1
2/1/2024,25380,2.87,13326,1885,4569,38.42
2/1/2024,25491,2.87,13326,2098,5299,36.48
2/1/2024,24679,2.87,13326,2072,4799,38.59
2/1/2024,24152,2.87,13326,2022,3851,43.16
2/1/2024,23964,2.87,13326,1976,2742,47.83
2/1/2024,24851,2.87,13326,1550,1151,48.76
2/1/2024,26560,2.87,13326,1480,37,52.53
2/1/2024,27268,2.87,13326,1695,-26,51.29
2/1/2024,26721,2.87,13326,2365,-51,50.69
2/1/2024,25732,2.87,13326,2215,-50,51.1
2/1/2024,24974,2.87,13326,2242,-51,50.84
2/1/2024,23832,2.87,13326,2440,-56,45.53
2/1/2024,22545,2.87,13326,2523,-57,39.75
2/2/2024,22009,2.84,13140,2666,-57,38.46
2/2/2024,21437,2.84,13140,2788,-57,39.68
2/2/2024,20881,2.84,13140,2930,-58,38.32
2/2/2024,20593,2.84,13140,3238,-58,36.62
2/2/2024,21136,2.84,13140,3434,-58,38.3
2/2/2024,22081,2.84,13140,3957,-59,43.79
2/2/2024,23839,2.84,13140,3789,-38,49
2/2/2024,25288,2.84,13140,3474,2397,47.97
2/2/2024,25791,2.84,13140,3419,9026,31.36
2/2/2024,24983,2.84,13140,3749,11744,17.92
2/2/2024,24748,2.84,13140,3907,12542,12.91
2/2/2024,23922,2.84,13140,4113,11915,-6.46
2/2/2024,23563,2.84,13140,4561,11749,-1.96
2/2/2024,22923,2.84,13140,4303,10960,-10.1
2/2/2024,22740,2.84,13140,4238,10434,-6.73
2/2/2024,22366,2.84,13140,4321,9679,11.6
2/2/2024,23891,2.84,13140,4141,4062,39.77
2/2/2024,26070,2.84,13140,3468,178,54.25
2/2/2024,26819,2.84,13140,3556,36,50.02
2/2/2024,26479,2.84,13140,3730,82,49.37
2/2/2024,25825,2.84,13140,4038,68,48.67
2/2/2024,25046,2.84,13140,4079,55,44.49
2/2/2024,23962,2.84,13140,4052,51,37.8
2/2/2024,22724,2.84,13140,4288,6,32.41
2/3/2024,22008,2.84,13482,4550,-8,30.34
2/3/2024,21115,2.84,13482,4550,-8,27.31
2/3/2024,20766,2.84,13482,4717,-8,27.96
2/3/2024,20192,2.84,13482,4575,-8,30.77
2/3/2024,20204,2.84,13482,4393,-8,35.21
2/3/2024,20737,2.84,13482,4217,-8,35.06
2/3/2024,21395,2.84,13482,3948,-6,36.51
2/3/2024,22123,2.84,13482,3138,3092,28.76
2/3/2024,23167,2.84,13482,2639,9708,0.19
2/3/2024,22931,2.84,13482,2664,11184,-12
2/3/2024,22991,2.84,13482,1886,11788,-33.66
2/3/2024,22507,2.84,13482,1799,11639,-27.63
2/3/2024,21736,2.84,13482,1886,11340,-24.72
2/3/2024,21337,2.84,13482,1868,10283,-35.06
2/3/2024,21283,2.84,13482,1762,10150,-12.99
2/3/2024,21889,2.84,13482,1876,7505,13.3
2/3/2024,22885,2.84,13482,1813,2267,34.16
2/3/2024,24733,2.84,13482,1853,36,47.33
2/3/2024,25142,2.84,13482,1647,11,47.85
2/3/2024,24866,2.84,13482,1716,4,47.09
2/3/2024,24355,2.84,13482,2095,1,43.99
2/3/2024,23953,2.84,13482,2324,0,43.21
2/3/2024,23125,2.84,13482,2580,0,40.53
2/3/2024,21969,2.84,13482,2876,1,35.54
2/4/2024,21659,2.84,12783,2705,1,39.06
2/4/2024,20887,2.84,12783,2670,-1,38.57
2/4/2024,20450,2.84,12783,2502,-2,37.89
2/4/2024,20118,2.84,12783,2343,-2,40.43
2/4/2024,20258,2.84,12783,2325,-2,38.77
2/4/2024,20323,2.84,12783,2223,-2,40.88
2/4/2024,20570,2.84,12783,2433,19,39.12
2/4/2024,21094,2.84,12783,2481,1174,35.87
2/4/2024,22093,2.84,12783,2538,4415,28.88
2/4/2024,22500,2.84,12783,2188,6896,18.68
2/4/2024,22993,2.84,12783,2155,8412,17.77
2/4/2024,23005,2.84,12783,2274,8420,13.52
2/4/2024,23297,2.84,12783,2492,9012,8.33
2/4/2024,22583,2.84,12783,2283,8156,13.07
2/4/2024,22863,2.84,12783,1951,7023,25.52
2/4/2024,23134,2.84,12783,1954,5452,37.99
2/4/2024,23552,2.84,12783,2080,1985,42.92
2/4/2024,24869,2.84,12783,2324,160,50
2/4/2024,25172,2.84,12783,2392,31,52.63
2/4/2024,24769,2.84,12783,2190,12,51.32
2/4/2024,24179,2.84,12783,1893,-16,50.82
2/4/2024,23605,2.84,12783,1836,-20,49.25
2/4/2024,22275,2.84,12783,1641,-28,47.1
2/4/2024,21307,2.84,12783,1470,-28,40.31
2/5/2024,21149,2.65,13886,1364,-28,44.24
2/5/2024,20620,2.65,13886,1546,-28,44.54
2/5/2024,20710,2.65,13886,1689,-28,42.81
2/5/2024,20529,2.65,13886,1392,-28,39.55
2/5/2024,20525,2.65,13886,1123,-28,43.54
2/5/2024,21042,2.65,13886,1004,-29,54.02
2/5/2024,22806,2.65,13886,1051,-11,51.3
2/5/2024,24391,2.65,13886,945,789,46.77
2/5/2024,24716,2.65,13886,884,3300,46.42
2/5/2024,24807,2.65,13886,948,4891,43.17
2/5/2024,25067,2.65,13886,928,6124,48.08
2/5/2024,25567,2.65,13886,952,6468,43.56
2/5/2024,25860,2.65,13886,920,5723,47.15
2/5/2024,25595,2.65,13886,808,4373,51.63
2/5/2024,25282,2.65,13886,968,2978,59.18
2/5/2024,25205,2.65,13886,931,1736,68.45
2/5/2024,25907,2.65,13886,738,626,73.84
2/5/2024,27064,2.65,13886,882,-11,91.51
2/5/2024,27531,2.65,13886,812,-40,81.33
2/5/2024,26986,2.65,13886,715,-34,68.49
2/5/2024,26297,2.65,13886,849,-34,60.52
2/5/2024,25388,2.65,13886,1033,-34,54.65
2/5/2024,23787,2.65,13886,1136,-31,55.77
2/5/2024,23053,2.65,13886,1250,-11,46.43
2/6/2024,21887,2.93,13450,1273,-37,46.96
2/6/2024,21521,2.93,13450,1134,-39,48.52
2/6/2024,21554,2.93,13450,1101,-38,49.72
2/6/2024,21201,2.93,13450,1052,-40,49.91
2/6/2024,21024,2.93,13450,955,-38,53.1
2/6/2024,21939,2.93,13450,1112,-41,62.83
2/6/2024,24230,2.93,13450,1116,-35,64.38
2/6/2024,25707,2.93,13450,1198,451,67.14
2/6/2024,25940,2.93,13450,1160,1637,59.28
2/6/2024,25822,2.93,13450,1354,3273,48.4
2/6/2024,26133,2.93,13450,1209,6078,49.46
2/6/2024,26232,2.93,13450,1164,7571,45.21
2/6/2024,25895,2.93,13450,1741,6817,42.53
2/6/2024,24565,2.93,13450,1892,5689,42.02
2/6/2024,24023,2.93,13450,1660,3569,47.15
2/6/2024,24302,2.93,13450,1772,2655,56.41
2/6/2024,25339,2.93,13450,1857,950,59.39
2/6/2024,27107,2.93,13450,1940,184,64.98
2/6/2024,27741,2.93,13450,1802,110,68.7
2/6/2024,27230,2.93,13450,2102,53,58.01
2/6/2024,26598,2.93,13450,2623,81,48.87
2/6/2024,25897,2.93,13450,2910,99,46.27
2/6/2024,24623,2.93,13450,2996,87,45.97
2/6/2024,23823,2.93,13450,3340,81,40.93
2/7/2024,22892,2.93,12849,3486,58,43.07
2/7/2024,22182,2.93,12849,3591,44,41.36
2/7/2024,21573,2.93,12849,3282,35,39.44
2/7/2024,21136,2.93,12849,3536,59,38.97
2/7/2024,21275,2.93,12849,4000,71,39.8
2/7/2024,22546,2.93,12849,4018,69,46.4
2/7/2024,24792,2.93,12849,3812,132,53.27
2/7/2024,26186,2.93,12849,3839,2332,47.22
2/7/2024,26480,2.93,12849,3611,8371,24.58
2/7/2024,26928,2.93,12849,3466,10527,12.08
2/7/2024,26911,2.93,12849,3809,11216,12.79
2/7/2024,27183,2.93,12849,4021,11523,7.4
2/7/2024,26661,2.93,12849,3840,11395,9.21
2/7/2024,26537,2.93,12849,4008,10146,9.91
2/7/2024,26013,2.93,12849,3435,8898,12.77
2/7/2024,25332,2.93,12849,3317,7718,37.18
2/7/2024,25989,2.93,12849,3732,3273,46.12
2/7/2024,27655,2.93,12849,3870,321,55.15
2/7/2024,28406,2.93,12849,3873,114,54.87
2/7/2024,28243,2.93,12849,3778,105,51.49
2/7/2024,27581,2.93,12849,3655,68,50.26
2/7/2024,26812,2.93,12849,4152,38,50.21
2/7/2024,25479,2.93,12849,4331,-1,43.25
2/7/2024,23822,2.93,12849,4170,-29,39.19
2/8/2024,23681,3.01,12853,3990,-37,39.88
2/8/2024,22609,3.01,12853,3685,-41,38.01
2/8/2024,22105,3.01,12853,3555,-46,39.15
2/8/2024,21994,3.01,12853,3502,-50,38.04
2/8/2024,22345,3.01,12853,3486,-53,38.16
2/8/2024,23159,3.01,12853,3913,-50,48.04
2/8/2024,25362,3.01,12853,4066,-6,55.32
2/8/2024,26842,3.01,12853,3997,2504,49.32
2/8/2024,26496,3.01,12853,3850,8281,11.41
2/8/2024,25244,3.01,12853,3990,11408,9.97
2/8/2024,24360,3.01,12853,4060,12225,-3.1
2/8/2024,23979,3.01,12853,3772,12015,5.85
2/8/2024,24505,3.01,12853,4119,12499,6.27
2/8/2024,24642,3.01,12853,4412,12607,13.07
2/8/2024,24829,3.01,12853,4084,11994,16.11
2/8/2024,24081,3.01,12853,3690,10198,23.98
2/8/2024,24462,3.01,12853,3132,4576,44.62
2/8/2024,26784,3.01,12853,2890,211,59.2
2/8/2024,27860,3.01,12853,2602,-25,63.66
2/8/2024,27657,3.01,12853,2305,29,63.19
2/8/2024,27266,3.01,12853,2465,-9,62.94
2/8/2024,26370,3.01,12853,2439,-52,58.93
2/8/2024,25164,3.01,12853,2914,-56,48.32
2/8/2024,23929,3.01,12853,3197,-56,40.5
2/9/2024,22731,2.91,13006,3071,-57,39.99
2/9/2024,22293,2.91,13006,3194,-57,38.72
2/9/2024,22064,2.91,13006,3238,-57,39.6
2/9/2024,21961,2.91,13006,3028,-57,43.96
2/9/2024,22270,2.91,13006,2892,-57,47.73
2/9/2024,23115,2.91,13006,2849,-57,51.93
2/9/2024,25246,2.91,13006,2456,22,60.55
2/9/2024,26495,2.91,13006,2392,2896,54.73
2/9/2024,26209,2.91,13006,2580,9513,27.8
2/9/2024,25724,2.91,13006,2455,12696,21.97
2/9/2024,24400,2.91,13006,2014,13669,11.9
2/9/2024,23548,2.91,13006,1941,13653,13.1
2/9/2024,23108,2.91,13006,2351,12955,13.86
2/9/2024,22142,2.91,13006,2948,11348,18.33
2/9/2024,22522,2.91,13006,3222,10396,31.37
2/9/2024,22566,2.91,13006,3100,8489,33.79
2/9/2024,23171,2.91,13006,2679,3700,46.07
2/9/2024,25572,2.91,13006,2347,305,57.79
2/9/2024,26829,2.91,13006,2217,94,59.45
2/9/2024,26517,2.91,13006,2332,92,59.1
2/9/2024,26235,2.91,13006,2413,92,58.78
2/9/2024,25665,2.91,13006,2455,64,59.15
2/9/2024,24602,2.91,13006,2821,4,58.23
2/9/2024,23414,2.91,13006,3345,-14,53.99
2/10/2024,22765,2.91,13623,3670,-30,53.2
2/10/2024,21910,2.91,13623,3314,-15,46.25
2/10/2024,21328,2.91,13623,2953,15,48.89
2/10/2024,21254,2.91,13623,2354,8,58.28
2/10/2024,21508,2.91,13623,1929,28,62.13
2/10/2024,22352,2.91,13623,1855,49,78.38
2/10/2024,22793,2.91,13623,1510,88,86.14
2/10/2024,22829,2.91,13623,1200,2632,69.37
2/10/2024,21653,2.91,13623,939,9043,42.73
2/10/2024,20179,2.91,13623,989,12234,25.15
2/10/2024,19844,2.91,13623,1474,14158,11.81
2/10/2024,19155,2.91,13623,1934,13954,7.24
2/10/2024,19430,2.91,13623,1811,13799,-2.64
2/10/2024,19834,2.91,13623,1600,13500,-10.58
2/10/2024,19488,2.91,13623,1353,12998,-12.05
2/10/2024,19026,2.91,13623,1114,11410,-4.89
2/10/2024,20639,2.91,13623,925,6471,49.5
2/10/2024,23477,2.91,13623,762,409,62.89
2/10/2024,24937,2.91,13623,609,-9,64.71
2/10/2024,24810,2.91,13623,675,-25,60.18
2/10/2024,24535,2.91,13623,877,-24,62.56
2/10/2024,24320,2.91,13623,1058,-22,67.63
2/10/2024,23428,2.91,13623,1011,-24,68.72
2/10/2024,22352,2.91,13623,998,-41,60.66
2/11/2024,22068,2.91,13088,1184,-55,63.85
2/11/2024,21584,2.91,13088,1158,-54,54.84
2/11/2024,21271,2.91,13088,1346,-55,47.9
2/11/2024,21185,2.91,13088,1474,-55,46.61
2/11/2024,21252,2.91,13088,1411,-56,61.89
2/11/2024,21542,2.91,13088,1414,-56,75.25
2/11/2024,22443,2.91,13088,1347,60,77.82
2/11/2024,22551,2.91,13088,1142,4608,43.38
2/11/2024,22336,2.91,13088,940,12202,-2.94
2/11/2024,21368,2.91,13088,857,13286,-14.72
2/11/2024,20936,2.91,13088,800,13778,-21.84
2/11/2024,20479,2.91,13088,661,13618,-29.66
2/11/2024,20270,2.91,13088,550,13331,-34.33
2/11/2024,19853,2.91,13088,488,13006,-33.23
2/11/2024,19477,2.91,13088,400,12353,-27.77
2/11/2024,18821,2.91,13088,344,10924,-11.81
2/11/2024,19886,2.91,13088,316,6439,35.66
2/11/2024,22076,2.91,13088,270,710,57.24
2/11/2024,23374,2.91,13088,256,88,53.86
2/11/2024,23271,2.91,13088,337,-7,52.71
2/11/2024,23879,2.91,13088,452,14,47.04
2/11/2024,23747,2.91,13088,539,29,52.99
2/11/2024,22836,2.91,13088,637,-28,47.82
2/11/2024,21853,2.91,13088,743,-39,42.05
2/12/2024,21602,2.88,13476,891,-48,40.79
2/12/2024,21166,2.88,13476,1028,-54,39.92
2/12/2024,21188,2.88,13476,1159,-53,39.21
2/12/2024,21163,2.88,13476,1132,-54,40.9
2/12/2024,21280,2.88,13476,1100,-54,39.34
2/12/2024,22481,2.88,13476,1068,-54,43.76
2/12/2024,24619,2.88,13476,1048,82,48.39
2/12/2024,25781,2.88,13476,1096,4695,38.18
2/12/2024,24961,2.88,13476,983,12621,10.16
2/12/2024,24431,2.88,13476,856,14753,-3.72
2/12/2024,23559,2.88,13476,920,14746,-16.87
2/12/2024,21931,2.88,13476,643,14056,-33.55
2/12/2024,21168,2.88,13476,468,13997,-41.37
2/12/2024,21346,2.88,13476,533,14098,-17.44
2/12/2024,20942,2.88,13476,392,13062,-20.82
2/12/2024,20993,2.88,13476,505,11681,5.86
2/12/2024,22589,2.88,13476,701,6183,39.68
2/12/2024,25728,2.88,13476,846,554,60.91
2/12/2024,27145,2.88,13476,960,42,62
2/12/2024,26884,2.88,13476,979,44,61
2/12/2024,26213,2.88,13476,968,45,55.14
2/12/2024,25490,2.88,13476,1115,30,47.08
2/12/2024,23865,2.88,13476,1332,-30,43.03
2/12/2024,22497,2.88,13476,1526,-18,40.14
2/13/2024,21882,3,14350,1535,-20,41.33
2/13/2024,21157,3,14350,1602,-22,37.9
2/13/2024,20672,3,14350,1631,-20,37.7
2/13/2024,20379,3,14350,1465,-33,39.83
2/13/2024,20950,3,14350,1206,-48,45.52
2/13/2024,22748,3,14350,1221,-52,50.46
2/13/2024,24982,3,14350,1312,118,53.55
2/13/2024,25913,3,14350,1088,4467,35.45
2/13/2024,25331,3,14350,811,10818,9.36
2/13/2024,24362,3,14350,594,13242,-4.55
2/13/2024,22701,3,14350,488,14327,-3.32
2/13/2024,21336,3,14350,440,13757,-14.42
2/13/2024,21325,3,14350,367,13347,-23.68
2/13/2024,21161,3,14350,487,13239,-20.23
2/13/2024,21331,3,14350,707,12650,-24.06
2/13/2024,21291,3,14350,1213,10354,-7.84
2/13/2024,23064,3,14350,1909,6178,42.7
2/13/2024,25537,3,14350,2351,611,55.72
2/13/2024,26815,3,14350,2210,10,55.57
2/13/2024,26655,3,14350,2220,-30,56.15
2/13/2024,26176,3,14350,2124,-16,55.91
